Id,nb_changes,nb_matches,nb_node_types_A,nb_node_types_B,nb_nodes_A,nb_nodes_B,time
diff_61,37,42,9,9,79,80,0
diff_62,38,42,9,9,80,80,0
diff_63,38,42,9,9,80,80,0
diff_64,38,42,9,9,80,80,0
diff_65,38,42,9,9,80,80,0
diff_66,38,42,9,9,80,80,0
diff_67,38,42,9,9,80,80,0
diff_68,38,42,9,9,80,80,0
diff_69,38,42,9,9,80,80,0
diff_70,38,42,9,9,80,80,0
diff_71,38,42,9,9,80,80,0
diff_72,38,42,9,9,80,80,0
diff_73,38,42,9,9,80,80,0
diff_74,47,42,9,9,80,84,0
diff_75,38,45,9,9,84,84,0
diff_76,38,45,9,9,84,84,0
diff_77,38,45,9,9,84,84,0
diff_78,38,45,9,9,84,84,0
diff_79,38,45,9,9,84,84,0
diff_80,38,45,9,9,84,84,0
diff_81,38,45,9,9,84,84,0
diff_82,38,45,9,9,84,84,0
diff_83,43,43,9,9,84,82,0
diff_84,38,43,9,9,82,82,0
diff_85,38,43,9,9,82,82,0
diff_86,38,43,9,9,82,82,0
diff_87,38,43,9,9,82,82,0
diff_88,38,43,9,9,82,82,0
diff_89,38,43,9,9,82,82,0
diff_90,38,43,9,9,82,82,0
diff_91,38,43,9,9,82,82,0
diff_92,38,43,9,9,82,82,0
diff_93,38,43,9,9,82,82,0
diff_94,38,43,9,9,82,82,0
diff_95,38,43,9,9,82,82,0
diff_96,38,43,9,9,82,82,0
diff_97,38,43,9,9,82,82,0
diff_98,38,43,9,9,82,82,0
diff_99,38,43,9,9,82,82,0
diff_100,38,43,9,9,82,82,0
diff_101,38,43,9,9,82,82,0
diff_102,38,43,9,9,82,82,0
diff_103,38,43,9,9,82,82,0
diff_104,38,43,9,9,82,82,0
diff_105,38,43,9,9,82,82,0
diff_106,38,43,9,9,82,82,0
diff_107,38,43,9,9,82,82,0
diff_108,38,43,9,9,82,82,0
diff_109,38,43,9,9,82,82,0
diff_110,38,43,9,9,82,82,0
diff_111,38,43,9,9,82,82,0
diff_112,38,43,9,9,82,82,0
diff_113,38,43,9,9,82,82,0
diff_114,38,43,9,9,82,82,0
diff_115,38,43,9,9,82,82,0
diff_116,38,43,9,9,82,82,0
diff_117,38,43,9,9,82,82,0
diff_118,38,43,9,9,82,82,0
diff_119,38,43,9,9,82,82,0
diff_120,38,43,9,9,82,82,0
diff_121,38,43,9,9,82,82,0
diff_122,38,43,9,9,82,82,0
diff_123,38,43,9,9,82,82,0
diff_124,38,43,9,9,82,82,0
diff_125,38,43,9,9,82,82,0
diff_126,38,43,9,9,82,82,0
diff_127,38,43,9,9,82,82,0
diff_128,38,43,9,9,82,82,0
diff_129,38,43,9,9,82,82,0
diff_130,38,43,9,9,82,82,0
diff_131,38,43,9,9,82,82,0
diff_132,38,43,9,9,82,82,0
diff_133,38,43,9,9,82,82,0
diff_134,38,43,9,9,82,82,0
diff_135,38,43,9,9,82,82,0
diff_136,38,43,9,9,82,82,0
diff_137,38,43,9,9,82,82,0
diff_138,38,43,9,9,82,82,0
diff_139,38,43,9,9,82,82,0
diff_140,38,43,9,9,82,82,0
diff_141,38,43,9,9,82,82,0
diff_142,38,43,9,9,82,82,0
diff_143,38,43,9,9,82,82,0
diff_144,38,43,9,9,82,82,0
diff_145,38,43,9,9,82,82,0
diff_146,38,43,9,9,82,82,0
diff_147,38,43,9,9,82,82,0
diff_148,38,43,9,9,82,82,0
diff_149,38,43,9,9,82,82,0
diff_150,38,43,9,9,82,82,0
diff_151,38,43,9,9,82,82,0
diff_152,38,43,9,9,82,82,0
diff_153,38,43,9,9,82,82,0
diff_154,38,43,9,9,82,82,0
diff_155,38,43,9,9,82,82,0
diff_156,38,43,9,9,82,82,0
diff_157,38,43,9,9,82,82,0
diff_158,38,43,9,9,82,82,0
diff_159,38,43,9,9,82,82,0
diff_160,38,43,9,9,82,82,0
diff_161,38,43,9,9,82,82,0
diff_162,38,43,9,9,82,82,0
diff_163,38,43,9,9,82,82,0
diff_164,38,43,9,9,82,82,0
diff_165,38,43,9,9,82,82,0
diff_166,38,43,9,9,82,82,0
diff_167,38,43,9,9,82,82,0
diff_168,37,43,9,9,82,81,0
diff_169,44,43,9,9,81,85,0
diff_170,37,47,9,9,85,85,0
diff_171,36,47,9,9,85,85,0
diff_172,36,47,9,9,85,85,0
diff_173,36,47,9,9,85,85,0
diff_174,36,47,9,9,85,85,0
diff_175,36,47,9,9,85,85,0
diff_176,36,47,9,9,85,85,0
diff_177,36,47,9,9,85,85,0
diff_178,36,47,9,9,85,85,0
diff_179,36,47,9,9,85,85,0
diff_180,36,47,9,9,85,85,0
diff_181,36,47,9,9,85,85,0
diff_182,36,47,9,9,85,85,0
diff_183,36,47,9,9,85,85,0
diff_184,36,47,9,9,85,85,0
diff_185,36,47,9,9,85,85,0
diff_186,36,47,9,9,85,85,0
diff_187,41,44,9,9,85,79,0
diff_188,32,44,9,9,79,79,0
diff_189,32,44,9,9,79,79,0
diff_190,34,44,9,9,79,81,0
diff_191,32,45,9,9,81,81,0
diff_192,32,45,9,9,81,81,0
diff_193,32,45,9,9,81,81,0
diff_194,32,45,9,9,81,81,0
diff_195,32,45,9,9,81,81,0
diff_196,32,45,9,9,81,81,0
diff_197,32,45,9,9,81,81,0
diff_198,32,45,9,9,81,81,0
diff_199,32,45,9,9,81,81,0
diff_200,32,45,9,9,81,81,0
diff_201,32,45,9,9,81,81,0
diff_202,32,45,9,9,81,81,0
diff_203,38,45,9,9,81,85,0
diff_204,36,47,9,9,85,85,0
diff_205,36,47,9,9,85,85,0
diff_206,36,47,9,9,85,85,0
diff_207,36,47,9,9,85,85,0
diff_208,36,47,9,9,85,85,0
diff_209,36,47,9,9,85,85,0
diff_210,36,47,9,9,85,85,0
diff_211,36,47,9,9,85,85,0
diff_212,36,47,9,9,85,85,0
diff_213,36,47,9,9,85,85,0
diff_214,53,47,9,9,85,95,0
diff_215,42,52,9,9,95,95,0
diff_216,42,52,9,9,95,95,0
diff_217,42,52,9,9,95,95,0
diff_218,53,47,9,9,95,85,0
diff_219,36,47,9,9,85,85,0
diff_220,36,47,9,9,85,85,0
diff_221,35,47,9,9,85,84,0
diff_222,34,47,9,9,84,84,0
diff_223,34,47,9,9,84,84,0
diff_224,34,47,9,9,84,84,0
diff_225,34,47,9,9,84,84,0
diff_226,64,43,9,9,84,96,0
diff_227,202,47,9,9,96,216,0
diff_228,34,124,9,9,216,216,0
diff_229,34,124,9,9,216,216,0
diff_230,34,124,9,9,216,216,0
diff_231,34,124,9,9,216,216,0
diff_232,34,124,9,9,216,216,0
diff_233,34,124,9,9,216,216,0
diff_234,34,124,9,9,216,216,0
diff_235,34,124,9,9,216,216,0
diff_236,37,124,9,9,216,216,0
diff_237,34,124,9,9,216,216,0
diff_238,35,124,9,9,216,216,0
diff_239,35,124,9,9,216,216,0
diff_240,42,122,9,9,216,216,0
diff_241,142,104,9,9,216,240,0
diff_242,35,138,9,9,240,240,0
diff_243,38,137,9,9,240,240,0
diff_244,87,122,9,9,240,228,0
diff_245,34,131,9,9,228,228,0
diff_246,34,131,9,9,228,228,0
diff_247,42,129,9,9,228,228,0
diff_248,34,131,9,9,228,228,0
diff_249,34,131,9,9,228,228,0
diff_250,34,131,9,9,228,228,0
diff_251,34,131,9,9,228,228,0
diff_252,34,131,9,9,228,228,0
diff_253,34,131,9,9,228,228,0
diff_254,34,131,9,9,228,228,0
